sku,rating,author,review_body
3043,5,Sung Park,Muito top...aroma e sabor perfeito...
3043,5,João Neto,Excelente
1623,5,Francisco Thome,BOM
1623,5,Cassio Nogueira,"As notas vínicas exóticas do Porto estão evidentes já no aroma e se juntam ao tanino no paladar. É uma experiência muito provocativa, pois as notas de couro e terroir que se misturam às frutas pretas e ao tanino criam uma agradável confusão no paladar que espera um típico uísque das Highlands e encontra uma finalização vínica portuguesa. Já está entre os meus favoritos!"
1623,5,Henrique Jucá,Excelente whisky.
1623,5,Paulo Rodrigues,"Não sou muito fá de whiskys, compro mais para os amigos, mas, às vezes dou um gole. E, assim, como o 16 anos e o Macallan, ele é suave e o final vai de médio a longo prolongado e frutado e achocolatado na medida certa. Terminando com a coloração um pouco mais escura, devido aos barris de vinho do Porto, meu favorito por sinal."
1623,5,André Machado,"Excelente experiência, desde a compra até a entrega que fui muito rápida"
1623,5,Leonardo Garcia,Excelente whisky
1623,5,Edson Gonçalves,Ganhou um cliente para todos o sempre
1623,5,Marcio Brasil,Recomendo!
1623,5,Paulo Mattos,Excelente Single Malt muito equilibrado
1623,5,Diego Bianchi,Superou todas as expectativas
1623,5,Fabiano Junio,"Whisky espetacular. Muito aromático ( laranja, chocolate, menta) e saboroso (notas do olfato e mais uma tipo de castanha salgada), final médio para longo. Álcool muito equilibrado. Perigosamente fácil de beber. Entrega rápida e profissional. Chegou muito bem embalado. Recomendo."
1623,3,Sidney Santos,O rotulo em português traz desconfianca sobre a origem do produto por mais que seja feita por algum importador idôneo.
1481,1,Luiz Avellar,"Por favor, me ajude. O que faço? O Passport veio SEM o lacre."
1481,5,Junior Andrighetto,"Produto chegou antes do prazo e a caixa muito resistente, protegendo bem -o produto"
4276,1,Bruno Giannoni,Não recebi e a transportadora diz que recebi e tem assinatura como se eu tivesse recebido. Avisei que não recebi e que no endereço que foi não tinha porteiro ou alguém p receber além de mim.
4276,5,Ary Oliveira,entrega rápida.
4276,5,Amalia Guiellis,"Bom produto, recomendo."
4276,5,José Peres,bom atendimento comprarei novamente
4276,5,Orlando Svicero,muito bom
1132,5,Higino Lunardi,Ótimo whisky com muito bom preço. Entrega na data acertada!
1132,5,Hamilton Sa,"Single Malt muito bom! Cada da Bebida, sempre de parabéns pelo atendimento."
1132,5,João Martins,parabéns pelo excelente atendimento
2667,5,Filipe Badaró,"Gosto de turfa bem forte, me lembra um pouco um Ardbeg. Eu prefiro whiskys com gosto mais suave mas não dá pra negar que este aqui é excelente, ainda mais considerando o preço."
2667,5,Flavio Viana,"Um dos melhores whisky que já tomei , eh olha que já tomei muitos viu , daqueles considerados dos mais top....sempre que o meu está próximo de acabar, já comprou +2.....Parabéns a Destilaria Lamas"
2667,5,Daniel Silveira,"Ótimo custo benefício, recomendo"
2424,5,Rafael Salomão,Excelente!
2424,5,Lucas Santi,"Após ouvir diversos bons comentários, resolvi comprar, mesmo não sendo fã de whiskies ""peated"". Mas ele é bem redondo, não é enjoativo e o gosto de fumaça e madeira é muito presente, mas não incomoda em momento algum."
2967,5,Sandra Ramos,"Adorei, o Apple da Jim Beam, e ótimo."
2967,5,Jose Feitoza,gostei muito bom
2967,5,Charles Machado,"Tem gente que não gosta e tem quem gosta. Não tinha tomado e não tenho referências de outros, mas no geral gostei sim."
2967,5,Adriano Tomaz,Ótimo produto
2967,2,Josiane Tardem,Uma decepção para quem já consome o similar de uma outra marca. (JD's Green Apple)
2666,4,Dimas Silva,Nacional espetacular
2666,5,Walter Lacerda,Muito bom !
2666,5,Jorge Brito,"Sem problemas com a entrega, não é a primeira vez que compro aqui. O Whisky é bom, por ser nacional ficamos com o pé atrás. Acho que mais um pouco de acampamento ficaria melhor."
2666,5,Yan Engelke,Muito bom
2666,5,Gabriel Hommerding,"Ressaltando um ponto que quem compra esse lamas verus de primeira viagem é o seguinte. Ele no início você sente um cheiro de álcool mas nada alarmante porém ele não tem gosto de álcool isso é um ponto positivo e, esse cheiro alcoólico desaparece quando ele já está mais a baixo do pescoço da garrafa. Então depois disso não se tem mais percepção de cheiro de álcool. Então só ressaltando essa característica dele no início."
2666,5,José Fernandes,Muito bom.
2666,3,Luiz Puentedura,"Embalagem chegou co fundo solto, o sistema de fecho da garrafa falho,a rosca plástica,solta do corpo de metal,deu trabalho pra consertar"
2666,4,Luiz Alvarenga,muito bom
3035,5,Diniz Lima,"Segundo que compro , maravilhoso, recomendo"
3035,4,Marcos Cardoso,Whiskey de sabor forte logo no primeiro gole. Vai mais na linha do primo distante da Escócia do que os irmãos dos EUA. Ótima relação custo-benefício.
3035,4,Eduardo Moreira,Um ótimo custo-benefício.
3035,5,Helio Santos,Valeu a pena!
3035,5,Jose Liotti,Whisky perfeito pra qualquer hora.
3035,4,Moacir Júnior,Um whisky de milho simples e divertido! Barato e bom pra qualquer hora. Pelo preço? Sem mais.
3035,5,João Grando,Um bourbom excelente. Aroma e paladar típicos de um bourbon americano. Recomendo.
3035,5,Robson Rangel,"Bem honesto, ótimo custo benefício. Gostoso para beber descontraído com uma bela pedra de gelo."
2954,5,Carlos Braga,Surpreendente. Segui a indicação de amigos e fiquei muito satisfeito.
2954,5,Sergio Reguta,"O primeiro contato a respeito desse whisky, foi nas postagens do Tierri. Aí resolvi comprar. Excelente Whisky para gosta de um aroma defumado e encorpado. Surpreendeu e recomendo com certeza!! Produto e entregue dentro do prazo."
2954,5,Zeni Dietzsch,"Muito bom, para quem gosta dos defumados."
2954,5,Alex Bertaco,Entrega muito rápida e bem acondicionado. Parabéns
2954,5,Armando Junior,"Surpreende quando chega e nos deparamos com uma embalagem bem apresentada, a garrafa bem armazenada, e quando abrimos é servimos o conteúdo, a surpresa é ainda maior. Sabor encorpado, que te dá uma vivência única, e o orgulho de ser um produto nacional com excelência de qualidade."
2954,5,Hercules Pitta,"Eu comprei sem nenhuma intenção, mas com o objetivo de valorizar a destilaria nacional e ter como coleção. Me surpreendeu a qualidade do produto embarcado na garrada. A caixa, a garrafa e o líquido surpreendem em muito. Com certeza não é uma compra que a pessoa irá se decepcionar."
3393,5,Rafael Moreira,"O melhor single malt turfado que tem nessa faixa de preço! É um pouco alcoólico no início da garrafa, mas depois vai melhorando."
3393,3,Mario Olivo,Não tem gosto de whisky. Parece mais uma mistura de aguardente com pimenta (Rum). O turfado se torna imperceptível no paladar. Embalagem bonita e a entrega foi OK.
3393,5,Otaviano Nascimento,"Belo custo benefício, um whisky brasileiro MT bem feito e pelo melhor preço no mercado, recomendo o whisky e a casa da bebida, entrega super rápida."
3393,5,Rodrigo Toscano,"Pelo preço, um dos melhores custo benefício nacional. A entrega foi rápida e eficiente."
3393,4,Filipe Badaró,"É uma turfa bem suave, que pro meu paladar até cai bem mas muitos vão preferir algo mais forte. Apresentação é excelente, ótimo para dar de presente. Preço muito mais baixo que um turfado típico, pode ser uma boa opção para quem está começando a experimentar essa categoria de whisky."
3393,5,Douglas Costa,"Entrega feita dentro do prazo, bem embalado e com apresentação da empresa exemplar, bem informativo e bem descrito. Fora que a compra do extra turfado da Unión foi uma excelente aquisição e com uma valor excelente. Parabéns casa da bebida por nos proporcionar essas possibilidades."
3393,4,Norton Sousa,Uma grata surpresa es Whisky Brasileiro Turfado. Ainda tem algo a evoluir mas pelo preço tem uma ótima entrega.
3393,3,Carlos Santana,O whisky é simples no paladar. Pelo preço é até razoável. No olfato é até agradável
3393,5,Jayson Macedo,"Recomendo, é muito bom... É parecido com o Laphroaig, não com a mesma potência, mas tem uns aromas e sabores que e faz lembrar do Laphroaig.... Eu gostei demais e recomendo."
3393,5,Jefferson Calixto,Além das expectativas
3393,5,Benedito Santos,"Ao beber o wuisky, Union é uma delícia ao paladar."
3393,5,Sergio Bilouro,Excelente.
3393,5,Gustavo Lima,"WHISKY perfeito Pra beber puro em pequenos shots, encorpado e saboroso"
3393,3,Luis Muçouçah,Um gosto metalico no fundo atrapalhou bastante um whisky que seria razoavel. Não vale o preço.
4275,5,Henrique Marcillino,Chegou dentro do prazo e bem embalado
4275,5,Edivaldo Braziel,"Preço ótimo, produto perfeito"
4275,5,Daniel Vieira,"O whisky é excelente, já conhecia mas sempre me surepreendo com o cuidado das embalagens nas entregas, tudo muito bem embalado e cuidado, da pra ver que foi feito com competência."
4275,5,Fabricia Silva,Chegou antes do prazo e os produtos chegaram intactos. Vou comprar mais vezes!
3985,5,Matheus Neto,Entrega rápida e bem embalado
4322,5,Gabriel Silva,"Compro Ballantine sempre que preciso de um whisky base pra drinks tipo Godfather, custo-benefício muito bom"
4322,4,Dimas Silva,"bom, pelo preço e qualidade"
4322,4,George Siriani,"Ótimo custo benefício, nessa faixa de preço é o melhor.. quem gosta do Ballantines 12 anos vai gostar desse tbm, são bem parecidos!!"
4322,4,Luis Muçouçah,"Tradicional e gostoso. Não tem erro, vale muito a pena."
4322,5,Adriano Salles,Pela embalagem se vê que a empresa é caprichosa e séria
4550,5,Cassio Nogueira,"Um uísque muito mais elegante do que eu esperava. Com uma doçura aconchegante e as notas vinílicas muito bem equilibradas, é um single malt que impressiona sem ser agressivo."
4550,5,Higino Lunardi,Belo produto com preço bem competitivo.
4550,5,Renan Fernandes,Vale muito a compra desse produto. Parabéns casa da bebida pela entrega antes do prazo final.
4550,5,Kleber Pires,Ótimo whisky e com o preço melhor ainda em relação ao mercado. Parabéns a Casa da Bebida pelo cuidado com a embalagem do produto e pela transparência durante todo o processo do transporte.
2668,4,Rubens B,Picancia leve e bem amadeirado.
4511,5,José Monteiro,"Fácil de beber, pouca percepção de álcool, bela evolução, não fico sem no meu bar."
4511,4,Marcelo Dângelo,"Gostei! Ficou muito melhor com esta pitada a mais de álcool, manteve o aroma e o sabor mais marcante."
4511,5,José Bazaglia,"Ótima apresentação, muito bem embalado, chegou rápido, parabéns ao vendedor!"
4511,5,Wellington Santos,Um bom Bourbon
4511,4,Márcio Santos,"Bom whisky, fácil de beber, preferencialmente com gelo!"
4511,5,Luciano Brum,Gostei. Dica do canal do Tierri.
4511,5,Otaviano Nascimento,"Adorei, recomendo o whisky e o site"
2957,5,Rubens B,bem saboroso
2670,3,Rubens B,entrega de álcool marcante mais saboroso
2671,3,Rubens B,bom com um pouco picante
3653,5,Sergio Oliveira,Otimo
3653,3,Antonio Diana,É adoçado e aromatizado. Muito doce e com aroma muito forte não recomendo.
3653,5,Marcelo Lessmann,Este licor servido bem gelado oferece uma experiência única ao unir a suavidade do whisky com as notas cítricas e refrescantes da maçã verde. Recomendo.
2669,4,Rubens B,A refrescancia e o sabor permanece por um bom tempo.
2958,3,Rubens B,mesma sensação de morder um galho de arvore.
2958,5,Oséias Ferreira,"Whisky muito saboroso, com notas defumadas intensas. Alto teor alcoólico tolera diluição sem ficar aguado."
4375,1,Nilson Oliveira,"Bem, pegue um copo, enche de gelo, joga red ou cutty , espera 15 minutos e bebe. Pronto, esse é o gosto"
4375,5,José Batista,bom produto
4375,5,Matheus Silva,"Whisky leve,muito aromático e tem boa evolução na boca."
4375,3,Paulo Aranha,Mas ainda acho o Red Label melhor.
4375,4,Igino Preite,Este whisky é muito gostoso. O sabor é suave e sobe devagar. Recomendo.
4375,5,Adao Ferreira,Gostei muito
4730,5,Alisson Nunes,"O melhor bourbon que já tomei, realmente ele é mais doce que os demais, se deixar descansar um pouco no copo, o álcool some."
4730,5,John Wilian,Muito bom
4730,5,Gabriel Oliveira,"Foi o primeiro single malte Rye que experimentei e ele é incrível. Estava monitorando durante um bom tempo e estava sempre esgotado, agora entendi o motivo. Preço também foi super acessível. Vale muito a pena."
4730,5,Luis Ferreira,"Delicioso rye, recomendo a todos que apreciam bourbon e querem experimentar uma outra vertente de uísque americano."
4730,5,Julio Saggiomo,"Extremamente saboroso, muito superior ao JB Rye, recomendo!"
4730,5,Edson Filho,"Esse Rye nao tem nada de picante e seco, pelo contrário, é até mais doce e com perfil de caramelo e baunilha que o Eagle Rare. Pra quem gosta de bourbon bem doce, é um prato cheio. Fiquem tranquilos que não tem metanol, ja testei rs."
4262,5,André Levi,Excelente
4262,3,Daniel Mayer,"Whisky fraco, dá pra se dizer que a vantagem é quase não ter percepção de álcool, mas a turfa quase não existe. Não vale o preço e tem coisa melhor mais barata (Union por exemplo)"
4262,1,Divinil Batista,"ja provei vários turfado porém esse não me agradou, achei muito enjoativo, a ponto de v... ai não sei se é uma coisa pessoal minha ou se o Brasil ainda tem muito que aprender sobre wisk turfado."
4262,5,Andre Ruelli,Excelente!
4376,5,Ilderan Meira,"PELA EMBALAGEM POSSO DIZER QUE É BEM APRESENTADO, QUANTO AO SABOR DO WISKY QUE CHEGOU ONTEM DIA 04/09/2025, AINDA NÃO EXPERIMENTEI, POR ESSE MOTIVO NÃO TEM COMO AVALIAR, ASSIM QUE DEGUSTAR, SERA UMA SATISFAÇÃO ENVIAR MINHA AVALIAÇÃO. EM BREVE VOU RETORNAR."
4376,4,Marcos Lapenta,Não gostei muito do tom alcoolico predominante neste blend.
4376,5,Adao Ferreira,Fiquei feliz
4581,5,Marcele Pasqualini,"Chegou rápido e muito bem embalado. Quem conhece já sabe o quanto ele é gostoso sozinho ou acompanhado de outras bebidas, como Coca Cola ou Guaraná."
4581,5,Cezar Fonseca,"Com gelo, muito bom. Com coca cola melhor ainda!"
4581,5,Claudio Cachioni,Muito agradável... Vale a pena experimentar
4251,1,Denis Conrado,"Antes da compra enviei um e-mail pra confirmar se o kit era o mesmo do anunciado, com o Nimbus ao invés do Red Cave, e me responderam que sim. Adivinhem o que aconteceu? Veio com o horroroso Red Cave, que já conheço, no lugar do Nimbus, que eu queria muito. Fica o alerta aí para quem comprar!"
4251,3,Rafael Tapajóz,"Não veio o kit comprado. Ao invés deste, veio outro, sem o Nimbus (single malt) e com o Red Cave (grain whiskey) no lugar."
4251,5,Luís Almeida,Gostei muito
4737,5,Miguel Filho,"Parabéns pelo atendimento, Equipe da Casa da Bebida é show! Rapidez na entrega! Produto delicioso... Desde que conheci o Fireball, sou usuário e ""dependente"" (tem ironia) dele...bebida deliciosa e com 33 GL...tem que beber com moderação (copo de shot)... Vlwwwww...e fuiiiiiiii.... abraço!"
4737,4,Hugo Miranda,"O atendimento e a agilidade da loja são excelentes. O produto chegou em excelente estado e bem protegido. A minha reclamação é com a transportadora, no caso, Correios, que demorou 3 dias pra entregar, sendo que optei oelo Sedex por ser mais rápido."
4737,5,Flávio Moreira,Entregue antes do prazo com possibilidade de acompanhar tudo.
4737,4,Daniel Beraldo,Embalagem nova com o sabor inesquecível de sempre !!!
4773,5,Fernando Acqua,"Produtos 100% originais, bem embalados e com envio seguro, produtos importados. Posso comprar Whisky para mim com total tranquilidade, e champanhe e vinho para minha esposa — tudo genuíno. É uma loja única no Brasil... só no Uruguai existe outra igual, com produtos originais, nada parecido com os mercados ou atacados que são em sua maioria produto falsificado ou fabricado no Brasil, não é a mesma coisa que produto importado... Nunca mude...."
4773,5,Sergio Wainselboim,"Utilizamos pela primeira vez o serviço da Casa da Bebida, tudo desde a facilidade na compra, o seguimento do pedido e a entrega (bem antes do tempo estipulado) simplesmente perfeito e profissional!"
4773,5,Cesar Vaz,Muito bem embalado.. Parabéns
4773,5,Gilson Conceicao,Entregou um dia antes
4773,5,Davi Moraes,Veio nos conformes
4579,5,Gilberto Estevam,"No mundo do whisky Premium brasileiro, esse é uma referência. Muito bem finalizado, com boa entrega e muito herbal. Vale o preço pra quem tem interesse nesse tipo de hobby."
4654,5,Guilherme Bernardes,"Produto adquirido para presentear um amigo. Veio com o cartucho, bem embalado e antes do prazo. Excelente."
198,5,Marcelo Leite,EXCELENTE.
198,5,Ibrahim Almeida,Muito bom!
198,4,José Lopes,Beber sempre puro!
198,5,Fabio Ferreira,O pedido correu perfeitamente bem e o Whisky é muito bom. Recomendo!
198,5,Thales Moura,Excelente whisky e a entrega foi rápida demais. Show
198,5,Rogerio Pires,"Olfato mel e baunilha, mais forte a presença do barril de Bourbon maior do que de xerez, no final da taca, se acrescentar água, nota se açúcar mascavo. Cítrico no olfato. Excelente custo benefício, agrada todos, com elegancia"
198,5,Mauro Pavao,Excelente
198,5,José Silveira,Este Macallan está entre os melhores single malts que já provei. Um whisky para ser degustado.
198,5,Kayrone Oliveira,Produto chegou rapidamente e em perfeitas condições na caixa. Já tomei esse whisky algumas vezes e certamente o produto é original.
198,4,Pedro Carvalho,"Pare ser apreciado puro e aos poucos , para se sentir sua suavidade e sabores intrinsecos"
198,5,André Gevaerd,Excelente atendimento e rapidez....
198,5,Carlos Igreja,Excelente
198,5,Antônio Torres,10
198,5,Douglas Filambra,Single Malt da melhor qualidade. Meu preferido.
198,1,Ronaldo Alves,"Todo a garrafa do Whisky Macallan vem com o selo, a que comprei com vocês veio sem o selo"
198,5,Rosemeire Ishiguro,Produto maravilhoso recomendo. A entrega também superou as expectativas
198,5,Thiago Herter,"Entrei no mundo dos Whiskys a pouco, e somente quando coloquei um Macallan no meu bar, foi que eu consegui ver que agora estou ""dentro do jogo"", realmente a qualidade e peso desse nome, enriquece qualquer bar!"
198,5,Ana Aquino,Comprei para dar de presente e o presenteado adorou!
198,5,Jesus Zorzetti,Entrega rápida
198,5,Eduardo Jacobsberg,Produto sensacional! Excelente! E a entrega também surpreendeu pela velocidade
198,5,Joanicio Fernandes,Excelente
198,5,Zuahi Saean,Excelente.
198,5,João Sousa,Satisfeito
198,5,Eliezer Figueiredo,Marcante...
198,5,Bruno Mol,Produto de qualidade e com preço justo
198,5,Mauricio Figueiredo,TOP
198,5,José Oliveira,Excelente Recomendo!
198,5,João Jesus,Excelente
198,5,Rogerio Pinto,"Sempre presteza no atendimento,no envio e na qualidade dos produtos.Sou freguês de carteirinha da Casadasbebidas."
198,5,Ualas Viana,"Em relação ao whisky dispensa comentários, chegou muoto bem embalado e dentro do prazo combinado! Uma excelente aquisição"
198,5,Marcos Oliveira,"Ainda não consumi o produto, mas faço uma avaliação geral: entrega muito rápida e aparentemente o produto é original conforme noticiado pela empresa. Parabéns e continuem assim!"
198,5,Rogerio Muller,Chegou muito bem embalado
198,5,Thiago Bezerra,"Apesar de um probleminha da Gollog, o produto chegou muito bem embalado, embalagem segura. Era um sonho meu tomar o Macallan é um ícone do universo dos Wisks, peguei a ótimo preço comparando o preço que costumam cobrar nele, compraria novamente no site."
198,5,Fabiano Fernandes,"Produto chegou em segurança, muito bem embalado. Parabéns"
198,5,Andre Leite,Tudo feito conforme combinado
198,5,Laércio Carvalho,"Ainda não consumi o produto, porém, faço uma avaliação positiva da compra no geral. A entrega foi feita dentro do prazo prometido e o produto estava bem embalado."
198,5,Carlos Maia,Muito bom
198,5,Danilo Pinto,"entregue no prazo e bem embalado. O whisky é delicioso, sabor e corpo!"
198,5,Orion Riul,Excelente Macalan é insuperável
198,5,Everaldo Alves,"Atendimento rápido, produto de qualidade e entrega antes do prazo agendado, gostei, obrigado !"
198,5,Cleidson Oliveira,"Ótimo produto, Sabor agradável, requinte e uma leve complexidade."
198,5,Arthur Lima,"Só compro com vocês agora! Extremamente bem embalado, produto indiscutivelmente original. Agradecido."
198,5,Luiz Scapol,"Recebi no prazo, muito bem atendido, recomendando a amigos"
198,5,Lesley Scarioli,Muito bom entrega rápida Gostei muito O brigado
198,3,André Morais,"Achei um pouco estranho quando abri a embalagem, pois o selo estava solto dentro da caixa e ao abrir a garrafa não escutei nenhum barulho do lacre rompendo (o que pode ser até normal). Não provei o whisky ainda, mas a experiência de abrir a embalagem não foi das melhores. Espero que no sabor ele compense."
198,5,Valéria Catalani,Ótima entrega .
198,5,Eronides De Oliveira,"Fui muito bem atendido pela loja, virtual, foram muito rápidos na entrega do produto."
198,5,Marcos Jacomelli,"Ótimo produto, entregue rapidamente e super bem embalado. A bebida dispensa comentários!!!"
198,5,Marco Silva,"O produto é de ótima qualidade, sendo enviado rapidamente , muito bem embalado."
198,5,Marlon Falcão,"Bebida excelente, entrega rápida e segura."
198,5,Diego Luiz Bragioni,Produto excelente e entrega muito rápida recomendo a loja super bem atendido
198,5,Fernando Vanelli,1ª compra espetáculo
198,5,Antonio Mello,Entrega rápida e segura
198,5,Marcelo Lira,The Macallan não tem como ser ruim. Recomendo!
198,5,Luiz Tonet,Otima qualidade de whisky! Entrega super rápida da loja. Recomendo
198,5,Ivan Bezerra,já conheço o produto muito bom
198,4,André Santos,"Agradável, bom preço, bem melhor que marcas de propaganda massiva. Podendo evoluir para produtos superiores da marca, recomendo. Quanto a loja, excelente atendimento."
198,5,Kenia Naves,Ótimo atendimento
198,5,Pedro Paula,Excelente whisky. Puro malte. Leve e bem saboroso. Aconselho a beber sem gelo
198,4,Francis Angonesse,"Um bom whisky, mas nāo espere nada extraordinário. Predomina o sabor dos barris de bourbon, os de cherry podem passar despercebidos. Aroma simples, sabor leve, sem turfa, mas o sabor de malte é bem agradavel. Finalização simples e rápida."
198,5,Alexandre Jr,Atendimento eficiente e rápido.
198,5,Antônio Mendes,Atendimento rápido e correto.
198,5,Alexandre Sarkis,"JÁ CONHEÇO O PRODUTO, DA MELHOR QUALIDADE."
198,5,Arthur Neto,Nada a comentar The macallan
198,5,Fauston Saraiva,"Perfeito, produto chega antes da data prometida, whisky de grande qualidade, sabor leve e levemente adocicado, com aroma que se abre quando degustado."
198,5,Bettina Donatti,"Tudo perfeito , pedido , entrega e produto"
198,5,Evaldo Souza,Excelente produto.
664,5,Rodrigo Padilha,Bourbon muito suave e gostoso
664,5,Fernando Montoro,E foi entregue antes do prazo!
664,5,Geovani Schulz,"Por enquanto o melhor bourbon que já tomei, vale muito a pena!"
664,5,José Oliveira,Muito bom. De verdade.
664,5,Ana Sebrian,Perfeito
664,5,Adeilton Ferreira,Entregue antes da data prevista. muito bem embalado. Eu só não abri ainda a garrafa.
664,4,Stefano Lobao,"Bourbon de qualidade, o qual combina com quase tudo, do jeito que preferir beber!"
664,5,Francisco Vianna,excelente
664,5,Jurandir Dantas,"ADORO ESTE WISKY BOURBON, DEGUSTO CARINHOSAMENTE !"
664,1,Djalma Pereira,Zero
664,4,Marcelo Dângelo,Um Bourbon muito gentil!
664,5,Marlon Gomes,Excelente whisky
664,5,Claudia Sousa,Já conhecia e realmente muito bom
664,5,Miguel Dariani,"excelente bourbon, com preo que eu posso pagar"
664,5,Raphael Tolentino,chegou em perfeito estado
664,5,Délcio Dupont,Excelente bourbon e com preço muito acessível
664,5,Matheus Rocha,"Muito saboroso e com aromas bem agradaveis, embalado com muito zelo e cuidado, gostei, obrigado"
664,5,Danilo Filho,"Este Bourbon é maravilhoso, e todos os meus amigos que experimentaram adoraram!!"
664,5,Ana Silva,"Comprei de presente para o meu namorado, que aprecia Whiskies e ele amou!"
664,5,Wagner Benfica,Excelente produto.
664,5,Vitor Silva,"Comecei recente a caminhada do whisky, o primeiro foi o Búfalo Trace mas achei o WoodFord melhor, mais marcante no paladar."
664,5,Orlando Losso,"Me surpreendeu por ser Bourbom, pois havia bebido o Jack... e achei horríve, esse parece que estou bebendo um Whisky normal, sem ser de milho, muito obrigado."
664,5,Luiz Tomasini,"Baita bourbom, pra mim, o melhor que chega no Brasil."
664,4,José Fernandes,Goste!
664,5,Soraia Goede,meu marido ama esse woodford!!
664,5,Renata Amador,Melhor Bourbon que já tomei
664,5,Dirceu Costa,excelente custo beneficio
664,5,Alexandre Freitas,Melhor bourbon que já bebi
664,5,Mauro Scaglia,"saboroso, delicado"
664,4,Sergio Polli,"Ótimo Bourbon, recomendo experimenterem. Já virei fã e com certeza experimentarei os outros mais elaborados."
664,5,Lucas Queiroz,.
664,5,Kleber Macedo,"Um dos melhores Bourbons que já comprei, encorpado, saboroso e elegante. Absolutamente aprovado!"
664,5,Laercio Bizzarri,Woodford é um dos melhores bourbon custo benefício do mercado brasileiro
664,5,Alessandro Rangel,Sensacional
664,4,Abel Exterkotter,Muito bom esse whisky
664,5,Vitor Nalão,Excelente bouurbon podem comprar
664,5,José Pavezzi,vale cada centavo
664,4,Maicon Chiodi,"Não é o melhor custo benefício, mas é um ótimo bourbon. Equilibrado e simples. Estética da garrafa maravilhosa. Um bom presente!"
664,5,Luciano Panagio,"Um dos melhores Bourbouns. Não recomendo para iniciantes, senão vão ficar mal acostumados! Whisky nota 10 em todos os quesitos."
664,5,Francisco Santucci,"Um dos melhores bourbons do mercado. Suave, denso, não se percebe o álcool. O teor de centeio é perfeito."
664,5,Sandra Anversa,Recomendo a compra
664,5,Renato Liberman,"Encorpado, saboroso"
664,5,Edson Gomes,Um Bourdon para apreciação depois de um dia exaustivo. Recomendo!
664,5,Fernando Valente,"Na minha opinião, esse é o melhor Bourbon do mercado. Toda ocasião especial eu conto com uma garrafa e um bom charuto para comemorar"
664,5,Rafael Oliveira,"Apenas experiências positivas... Excelente loja! O produto chegou rápido e muito bem embalado, atendimento nota mil. Sobre o produto em si é indubitável sua qualidade, um excelente bourbon! Recomendo sem sombras de dúvidas, tanto a loja quanto o produto! Perfeito!"
664,5,Wagner Melo,"Recomendo D+, um bourbon espetacular."
664,5,Weder Souza,"Não conhecia este Bourbon, muito bom recomendo"
664,5,Giovanni Nicoletti,"Com um pouco mais de centeio que a média dos outros bourbons, tem uma leve picância. Mas podemos dizer que é um primo elegante do Jack Daniels Single Barrel e se destaca pelo sabor de caramelo pronunciado, bem como açúcar mascavo, baunilha e especiarias (por causa do centeio) De todos os Bourbons a venda na casa da bebida é um que nao pode faltar em casa. Não coincidentemente ele sempre esta ao lado de um JD SB e de um Bulleit. A garrafa ... bem ... é um show a parte. Nao precisa falar muito. Quer dar um presente que impressiona, ate mesmo quem esta habituado com bons Single Malt ? Vai no Woodford..."
664,4,Nelmy Noronha,Leve e saboroso. Foi uma boa compra
664,5,Gabriel Assis,Um bourbon mt bom para o dia a dia!!!
664,5,Diane Vargas,Um aroma maravilhosa e um sabor amadeirado com uma leve pincancia no final. adorei...
664,5,Divinil Batista,"Gostei muito desse bourbon, caixa e a garrafa, e o sabor que é incrível, intenso, sem percepção de álcool, amendoado, notas doces, e notas vibrantes, não é tão amargo, suave ao paladar, finalização longa, um wisk que beira a perfeição. pode comprar porque tá aprovado!!! e a casa da bebida é show!!!!!"
664,5,Mauro Araújo,Muito boa qualidade do produto
664,5,Marcelo Poletto,"Um dos melhores bourbons que já tomei, excelente aroma e sabor. Suave, perfeito para tomar puro. Já comprei duas vezes e pretendo comprar mais."
664,4,Fernando Janiski,"Muito bom whisky, é tudo isso que é indicado tanto no olfato quanto paladar, fácil de beber, muito fácil, único detalhe negativo que acho interessante comentar é o leve gosto de acetona no paladar, não tão potente quanto o búfalo trace, mas pelo preço acaba-se saindo o melhor custo benefício. E quem gosta de bourbon com punch, aí melhor o Wild Turkey 101. Mas comprarei o woodford mais vezes sim."
664,5,Leonardo Souza,Produto muito bom e entrega muito rápida também.
664,5,Gustavo Cardoso,"Comprei este whisky para acompanhar meus charutos, e o casamento foi perfeito para charutos mais leves, whisky mto macio! Recomendo"
664,4,Conrado Ataide,"Realmente tem um sabor diferente vale a pena experimentar, ótimo para alguns momentos"
664,4,Marcos Belucci,Dos melhores Bourbon disponíveis no Brasil.
664,4,Jorge Damatis,"Cheiro bem agradável, pouco cheiro de álcool, no paladar é bem gostoso, álcool quase imperceptível, fica devendo na finalização que é muito curta."
664,5,Norton Yatsuda,A
664,5,Luiz Silva,Sabor suave e marcante!
664,5,Tomas Vazquez,Excelente pra beber puro ou em drinques. Muito versátil
664,5,Fabio Kurek,Muito bom produto
664,5,Fabio Magro,"O aroma é diferenciado... o sabor então, incrível, um dos melhores bourbons que já provei."
664,5,Renato Cot,"bom produto, bom serviço, embalagem perfeita, entrega eficiente. Perfeito, senhores"
664,5,Luiz Maciel,Bebida com sabor fantástico! E a entrega foi a jato!!!
664,5,Victor Silva,"Meu primeiro contato com o Woodford, excelente bourbon! Vale cada centavo."
664,5,Saide Calil,Gostei bastante da velocidade com que o produto chegou
