sku,category,name,brand,description,url,price,in_stock,image_primary,image_count,rating_value,review_count
2734,vodka,Fiu Fiu Tangerina com Acerola 750ml,Fiu Fiu,"Fiu Fiu Tangerina com Acerola 750ml. A Fiu-Fiu é uma bebida alcoólica saborizada de menor graduação alcóolica (28% vol), própria para drinks. Então olha só, Fiu-Fiu não é cachaça, nem vodka, Fiu-Fiu é Fiu-Fiu. Só bebendo pra entender! Feita de álcool de cana hidratado e aromatizada naturalmente é uma bebida refrescante, que chega macia na boca e desce levinha no peito. Boa pedida para uma reunião com os amigos e ótima companhia para os dias de calor. Características: Volume: 750 ml. Graduação alcoólica: 28% vol. Origem Nacional. Ingredientes: Água, álcool etílico potável, açúcar, aroma natural de tangerina, aroma natural de acerola e acidulantes (ácido cítrico INS 330 e ácido tartárico INS 334). NÃO CONTÉM GLÚTEN.",https://www.casadabebida.com.br/vodka/mista-fiu-fiu-tangerina-com-acerola-750ml/,51.01,True,https://www.casadabebida.com.br/img/products/2734/000.png,1,,0
3671,vodka,Vodka Smirnoff 1750 ml,Smirnoff,"Vodka Smirnoff 1750 ml  Bebida composta de álcool de cereais tri destilada e dez vezes filtrada. Líder da categoria de vodka Premium no Brasil e no mundo, seu lançamento no Brasil foi em 1974, estando hoje em 150 países aproximadamente. Graduação Alcoólica: 37,5% vol. Volume: 998 ml. É proibida a venda de bebida alcoólica para menores de 18 anos.",https://www.casadabebida.com.br/vodka/vodka-smirnoff-natural-1750-ml/,59.14,True,https://www.casadabebida.com.br/img/products/3671/000.webp,3,4.33,3
4111,vodka,Vodka Orloff 1000ml,Orloff,"VODKA ORLOFF 1000 ML. A Vodka Orloff 1000 ml é uma expressão nacional que combina tradição e acessibilidade. Produzida no Brasil, é reconhecida pela sua pureza, por ser cinco vezes destilada (em muitos relatos da marca) e por seu perfil suave, o que a torna uma opção versátil para consumo puro ou em coquetéis.  Com volume de 1 litro, esta vodka se destaca pelo ótimo custo‑benefício para quem busca qualidade sem pagar valores de rótulos premium importados. Ideal tanto para festas, bares ou consumo cotidiano — sem perder a leveza que muitos apreciadores valorizam. Aromas & Paladar Nariz: Aroma limpo e neutro, com leve presença cítrica ou frutada muito sutil, sem agressividade alcoólica.  Boca: Textura suave, sabor predominantemente neutro, com leve doçura e sem agredir o paladar ou garganta — característica frequentemente destacada da Orloff.  Finalização: Finalização limpa, moderada e de fácil apreciação, ideal para quem prefere uma vodka sem muita agressividade. Harmonizações Sugeridas Entradas e petiscos: Castanhas tostadas, queijos suaves (como minas frescal ou brie jovem), petiscos leves com limão ou hortelã. Pratos principais: Frutos do mar grelhados com toque cítrico, massas com molho leve (como azeite e limão), pratos asiáticos com gengibre ou ervas frescas. Sobremesas e/ou queijos: Sorbet de limão, frutas frescas com chantilly, queijos frescos com geleia de frutas vermelhas — a neutralidade da vodka permite que os sabores da sobremesa se destaquem. Ficha Técnica Volume: 1000 ml Teor alcoólico: Aproximadamente 38% ABV segundo muitas fichas técnicas da marca.  País: Brasil  Região: Produzida no Brasil, pela empresa controladora da marca Orloff Estilo: Vodka tradicional / neutra Método de produção: A marca informa ser destilada várias vezes (até cinco vezes em algumas descrições) para alcançar suavidade.  Destaques comerciais: Marca clássica nacional, ótima relação custo‑benefício, versátil para consumo direto ou como base para coquetéis; presença forte no mercado interno brasileiro. História e Curiosidade A Vodka Orloff foi lançada nos anos 60 no Brasil, sendo uma das primeiras vodkas produzidas em território nacional. Por sua produção local e processo de destilação múltipla, conquistou posição consolidada no mercado brasileiro, oferecendo uma alternativa nacional para a preferência por vodkas neutras. Curiosamente, embora seja acessível, muitos consumidores a destacam por ter paladar “mais suave que o esperado” para seu preço.",https://www.casadabebida.com.br/vodka/vodka-orloff-1000-ml/,28.54,True,https://www.casadabebida.com.br/img/products/4111/000.webp,2,5.0,1
2686,vodka,Vodka Lamas Deslim 750 ml,Lamas,"Vodka Lamas Deslim750 ml. De brilho intenso e sabor ultraleve, Sensus provoca os seus sentidos! Uma boa vodka exige leveza e suavidade. A lamas, a partir de pesquisas com especialistas e processo de produção diferenciado. Traz isso e muito mais. Descubra novas sensações. Características: Produtor: Lamas Destilaria e Cervejaria Ltda. Pais: Brasil. Região: Matozinhos / Minas Gerais. Aroma: Notas leves adocicadas, delicadamente frescas e frutadas. Sabor: Suave com sensação aveludada e finalização refinada. Sugestão de consumo: Com sua leveza e suavidade é ideal para a preparação de drinks e coquetéis de alta performasse. Pura com gelo. Ingredientes: Água potável desmineralizada e álcool de cereais (não contém glúten) Premiações: Medalha de prata no Bartender Spirits Awards (2020).",https://www.casadabebida.com.br/vodka/lamas-sensus-750-ml/,76.9,True,https://www.casadabebida.com.br/img/products/2686/000.webp,1,,0
3065,vodka,Vodka Tito's 1000 ml,Tito's,"Vodka Tito's 1000 ml. Produzida com alta tecnologia, atendendo aos mais exigentes requisitos de qualidade, mantendo suas características mais importantes, o que lhe garante aroma e sabor únicos. Proveniente da primeira destilaria do Texas, possui intensa graduação alcoólica de 40% e uma composição complexa e harmoniosa, elaborada através de antigos alambiques, os mesmos usados na fabricação dos melhores uísques single-malts e cognacs franceses. Características: Vodka Importada dos EUA. Vodka Super Premium. Graduação alcoólica: 40% vol Detalhes: VOCÊ NÃO ESTÁ PAGANDO PELA GARRAFA. Se colocá-lo em uma garrafa toda enfeitada, então teríamos que cobrar mais. Preferimos colocar nosso dinheiro na qualidade do produto. TITO FEZ ESSA EMBALAGEM EM 1994. Nós amamos isso por sua simplicidade e autenticidade - dois elementos no cerne de tudo o que fazemos. NOSSA VODKA É DESTILADA DO MILHO, ASSIM É NATURALMENTE SEM GLÚTEN. Somos certificados sem glúten pelo Gluten Intolerance Group (GIG). Algumas pessoas adicionam um pouco de mash de volta ao espírito após a destilação, o que poderia adicionar glúten, mas nós não fazemos isso. TEXAS NASCIDO E LEVANTADO. Tito construiu a primeira destilaria legal do Texas em 12 acres de terra no sudeste de Austin, que ele comprou com um cheque de cartão de crédito e financiou através do vendedor. Mais difícil, mas vale a pena. Usamos alambiques à moda antiga e testamos todos os lotes. Nosso processo, semelhante ao usado para fazer uísques finos de malte e conhaques franceses sofisticados, requer mais habilidade e esforço, mas achamos que vale a pena. TRANSFORMANDO ESPÍRITOS EM AMOR E GOODNESS. Apoiamos organizações sem fins lucrativos em todo o país (e no mundo!) Através do nosso programa Love, Tito. Tito quer tornar o mundo um lugar melhor e capacitou cada membro da equipe do Tito para descobrir o que isso significa para eles e agir.",https://www.casadabebida.com.br/vodka/titos-1000-ml/,97.9,True,https://www.casadabebida.com.br/img/products/3065/000.webp,1,,0
3606,vodka,Vodka Pravda 3000 ml,Pravda,"VODKA PRAVDA 3000 ML. A Pravda é uma vodka ultra premium produzida desde 1743, no coração da mundialmente conhecida região produtora de vodka no sul da Polônia: a Bielsko-Biala. É fabricada em pequenos lotes sob as mais rigorosas instruções da mestre de destilaria de sexta geração Aleksandra Kulak, com centeio doce de colheita tardia e não tratado; além da água dos Montes Cárpatos, extraída da fonte mais pura. A Origem: Um grupo de anciãos descobriu que o segredo da boa vodka está na qualidade da água utilizada e quando a vodka era preparada com a água da fonte dos Montes Cárpatos a vodka adquiria uma distinção especial. A reputação desta vodka cresceu e os nobres reservavam esta bebida apenas para ocasiões especiais. Nesta época, eles se referiam à ela como a “joia das vodkas”. Características: Importada da Polônia Vodka Super Premium. Graduação alcoólica 40% vol. Volume: 3000 ml.",https://www.casadabebida.com.br/vodka/vodka-pravda-3000-ml/,923.9,True,https://www.casadabebida.com.br/img/products/3606/000.jpg,1,5.0,1
3632,vodka,Vodka Kalvelage Vibe 750 ml,Kalvelage,"VODKA KALVELAGE VIBE 750 ML A vodka Kalvelage Vibe se destaca como a vodka de cereais premium produzida no Brasil. Sua primeira conquista internacional foi em 2016 no Hong Kong Internation Wine & Spirits Competition com uma medalha de prata. No ano seguinte, no San Francisco World Spirits Competition ganhou uma medalha de bronze e posteriormente em 2019 mais duas medalhas de bronze. A mais importante conquista, vem também no Hong Kong International Wine & Spirits Competition com medalha de ouro totalizando seis prêmios internacionais. Características: Volume: 750ml Graduação alcoólica: 40% País: Brasil.",https://www.casadabebida.com.br/vodka/vodka-kalvelage-vibe-750-ml/,63.44,True,https://www.casadabebida.com.br/img/products/3632/000.jpg,1,,0
4362,vodka,"Vodka Grey Goose Nothern Lights Edition 1,75L",Grey Goose,"GREY GOOSE NOTHERN LIGHTS EDITION 1,75 L. A Garrafa GREY GOOSE Night Vision Limited-Edition é um complemento perfeito para suas comemorações de Ano Novo e feriados deste ano. Esta garrafa colecionável tornará qualquer ocasião especial tão única quanto a própria garrafa iluminada. A parte inferior da garrafa inclui um botão liga/desliga para a luz. Características: Volume: 1,75L. NARIZ : Delicado e Floral PALADAR : Doce e redondo ACABAMENTO : Negrito e Toffee",https://www.casadabebida.com.br/vodka/vodka-grey-goose-nothern-lights-edition-175l/,399.0,True,https://www.casadabebida.com.br/img/products/4362/000.webp,1,,0
4156,vodka,Miniatura Vodka Ketel One 50ml,Ketel One,"MINIATURA VODKA KETEL ONE 50 ML Vodka Holandesa, destilada em cobre de alambique com 100 % trigo e filtrada por carvão a granel. É criada em quantidades limitadas, artesanal, para preservar a sua qualidade excepcional. Produzida artesanalmente na Holanda com técnicas que vêm sendo aperfeiçoadas há mais de 300 anos, KETEL ONE® é respeitada pelos maiores bartenders do mundo por seu paladar distinto e sofisticado. Para garantir que ela reúna todas as características necessárias e mereça o rótulo KETEL ONE®, todo lote é aprovado por um membro da família produtora. Esta vodka é trabalhada pelo “master destiller” em tradicionais alambiques de cobre, já utilizados no século 17. O Distiller Ketel, o primeiro da família, ainda em funcionamento, emprestou seu nome à marca. A destilaria tem 50% de sua eletricidade abastecida por um moinho, o maior do mundo. Características: Importada da Holanda. Vodka Super Premium. Graduação alcoólica 40% vol. Volume: 50 ml.",https://www.casadabebida.com.br/vodka/miniatura-vodka-ketel-one-50-ml/,12.83,True,https://www.casadabebida.com.br/img/products/4156/000.webp,2,5.0,1
4370,vodka,Miniatura Ketel One Botanical Cucuber E Mint 50ml,Ketel One,"MINIATURA KETEL ONE BOTANICAL CUCUBER E MINT 50 ML. Ketel One Botanical Cucumber & Mint é perfeitamente destilado e infusionado com pepino e menta, botânicos frescos e naturais. É uma ótima pedida para curtir com os amigos ao longo do dia, por causa da sua graduação alcoólica de 30%. Chega ao Brasil a inovação no mundo dos destilados Ketel One Botanical é o novo destilado produzido a partir da vodka Ketel One. Está revolucionando o mercado por ser destilado com frutas frescas e infusionado com botânicos naturais, trazendo 30% de graduação alcoólica. Considerado o maior lançamento dos EUA em 2018, está disponível em 3 deliciosos sabores: Grapefruit & Roses, Peach & Orange Blossom e Cucumber & Mint. No perfect serve, tem 82 calorias e 5 % de graduação alcoólica. Um drink perfeito para ocasiões leves com os amigos. Modo de preparo: Ketel One Botanical Spritz Cucumber & Mint. - Taça cheia de gelo - 50 ml de Ketel One Botanical Cucumber & Mint. - Completar com tônica zero (150 ml). - Finalizar com uma rodela de pepino. *82 calorias e 5% de graduação alcoólica no perfect serve. Características: Importada da Holanda. Graduação alcoólica 30% vol. Volume: 750 ml.",https://www.casadabebida.com.br/vodka/miniatura-ketel-one-botanical-cucuber-e-mint-50ml/,10.7,True,https://www.casadabebida.com.br/img/products/4370/000.webp,1,5.0,3
4534,vodka,Vodka Absolut Elyx 1750ml,Absolut Elyx,"VODKA ABSOLUT ELYX 1750 ML. A vodka Absolut estudou por quase 10 anos como elaborar um novo conceito de vodka. Sendo assim, criaram a Absolut Elyx, produzida com a união perfeita de combinação perfeita de trigos selecionados a mão e água filtrada e destilada naturalmente. Produzida em pequenos lotes, segue as técnicas tradicionais. Possui sabor limpo e fresco com tons florais frutados e uma textura incrivelmente macia. É uma vodka premium de elegância, é a verdadeira expressão de qualidade e sofisticação. Características: Graduação Alcoólica: 40% vol. Volume: 1750 ml Importada da Suécia.",https://www.casadabebida.com.br/vodka/vodka-absolut-elyx-1750-ml/,419.57,True,https://www.casadabebida.com.br/img/products/4534/000.webp,2,,0
4748,vodka,Kit Vodka Beluga E Coqueteleira 700ml,Beluga,KIT VODKA BELUGA E COQUETELEIRA 700 ML,https://www.casadabebida.com.br/vodka/kit-vodka-beluga-e-coqueteleira-700-ml/,1548.79,True,https://www.casadabebida.com.br/img/products/4748/000.webp,1,,0
4797,vodka,Vodka Al Danzka Forty 750 Ml,Danzka,"VODKA AL DANZKA FORTY 750 ML A Vodka Danzka Forty 750 ml representa a máxima expressão da tradição nórdica na produção de destilados. Reconhecida por sua pureza excepcional, suavidade marcante e design icônico em alumínio, ela ocupa um lugar de destaque entre as vodkas premium do mercado. Criada para consumidores exigentes, a Danzka Forty eleva o padrão da categoria ao oferecer uma vodka de 40% com perfil elegante e extremamente equilibrado. A história da Danzka nasce na Dinamarca, país famoso por sua precisão, minimalismo e excelência técnica. Produzida desde 1989 pela Danish Distillers, a marca combina métodos tradicionais com alta tecnologia, utilizando um processo de destilação contínua baseado em trigo europeu de alta qualidade. Seu diferencial está no lendário frasco metálico — leve, moderno e com capacidade superior de conservação térmica — um símbolo da inovação escandinava que acompanha a marca desde sua criação. Com sabor limpo, toque levemente adocicado e textura suave, a Danzka Forty se destaca pela versatilidade: perfeita para ser apreciada pura, bem gelada, ou como base para coquetéis premium. É uma vodka pensada para quem busca sofisticação, pureza e personalidade. Aromas & Paladar Nariz: Aromas frescos e discretos, com notas de grãos suaves, toque levemente floral e nuances de mineralidade. Boca: Extremamente macia e sedosa, com sabor puro, limpo e equilibrado. Notas sutis de trigo e leve dulçor natural. Finalização: Curta e elegante, com sensação refrescante e impecável suavidade. Harmonizações Sugeridas Entradas e Petiscos Canapés de salmão defumado Ostras frescas Carpaccio de peixe branco Pratos Principais Risotos leves Peixes grelhados Culinária japonesa (sashimi, sushi, temaki) Queijos e Sobremesas Queijo fresco ou ricota temperada Cheesecake de frutas vermelhas Sorbet de limão Ficha Técnica Volume: 750 ml Teor alcoólico: 40% País: Dinamarca Região: Copenhagen Estilo: Vodka Premium de trigo Maturação ou método de produção: Destilação contínua em múltiplas colunas, filtrada para máxima pureza Destaques comerciais: Frasco em alumínio exclusivo; vodka extremamente pura e suave; referência em design e qualidade escandinava História e Curiosidade A Danzka foi uma das primeiras vodkas do mundo a adotar um frasco de alumínio, inspirado no estilo industrial dinamarquês. Além de seu apelo visual moderno, o material oferece vantagens únicas: refrigeração rápida, leveza e maior proteção contra variações de temperatura. Outro detalhe curioso é que o nome “Danzka” foi escolhido para remeter diretamente à cultura dinamarquesa, associando design minimalista à tradição destiladora do país. Hoje, a marca é reconhecida mundialmente como ícone de inovação — uma vodka que une estética, tecnologia e tradição.",https://www.casadabebida.com.br/vodka/vodka-al-danzka-forty-750-ml/,98.9,True,https://www.casadabebida.com.br/img/products/4797/000.webp,1,,0
4768,vodka,Kit Miniatura Ketel One Botanical 50 ml,,"Kit 3 Miniaturas Vodka Ketel One 50 ml – Super Premium, Artesanal e Importada da Holanda Descubra a elegância e a tradição da Vodka Ketel One com este exclusivo kit de 3 miniaturas de 50 ml cada – ideal para presente, degustação ou experiências de coquetelaria. Produzida artesanalmente na Holanda há mais de 300 anos, a Ketel One é uma vodka super premium destilada em alambiques de cobre tradicionais, utilizando 100% trigo europeu de alta qualidade. Seu processo de filtragem por carvão confere uma pureza excepcional e um sabor suave, limpo e sofisticado – características que a tornaram referência entre os bartenders mais renomados do mundo. Cada lote é cuidadosamente aprovado por um membro da família fundadora, garantindo a excelência e autenticidade que a marca carrega desde o século XVII. Características do Produto: Origem: Importada da Holanda  Volume: 3 garrafinhas de 50 ml cada Graduação Alcoólica: 40% vol Tipo: Vodka Super Premium artesanal Matéria-prima: 100% trigo Diferencial: Destilada em alambique de cobre e filtrada por carvão Por que escolher este kit? Perfeito para presentear com sofisticação Ideal para colecionadores e apaixonados por destilados Excelente para testar a vodka em drinks e coquetéis premium Uma forma acessível de conhecer o sabor autêntico da Ketel One Destaque sustentável: A destilaria Ketel One utiliza energia limpa – metade da eletricidade vem de um moinho, o maior do mundo, reforçando o compromisso da marca com a sustentabilidade.",https://www.casadabebida.com.br/vodka/kit-miniatura-ketel-one-botanical/,29.85,True,https://www.casadabebida.com.br/img/products/4768/000.webp,1,,0
4799,vodka,Vodka Al Danzka The Spirit 1000 Ml,Danzka,"VODKA AL DANZKA THE SPIRIT 1000 ML A Vodka Danzka The Spirit 1000 ml é o ápice da excelência escandinava: um destilado extremamente puro, sofisticado e elaborado para consumidores que buscam intensidade, qualidade e personalidade. Considerada uma das versões mais refinadas da marca, The Spirit entrega um nível superior de suavidade e riqueza aromática, reforçando o prestígio internacional da Danzka no segmento premium. Originária da Dinamarca, a Danzka foi criada em 1989 com a missão de unir tradição nórdica, inovação e design em um único produto. Sua fama mundial deve-se ao processo de destilação contínua em múltiplas colunas, que garante máxima pureza, e ao uso de trigo europeu de altíssima qualidade. A versão The Spirit, porém, vai além: ela foi formulada para ter uma presença mais intensa no paladar, mantendo o equilíbrio e a elegância típicos da marca. O frasco metálico em alumínio, já um ícone global, reforça o conceito moderno e funcional da destilaria, além de oferecer resfriamento mais rápido. Com sabor limpo, caráter firme e uma textura extremamente suave, a Danzka The Spirit é ideal tanto para apreciadores de vodka pura quanto para bartenders que buscam um destilado de excelência para coquetéis de alto padrão. Aromas & Paladar Nariz: Notas neutras e refinadas, com nuances de grãos macios, leve toque cítrico e uma percepção de pureza absoluta. Boca: Cremosa, intensa e muito equilibrada. O sabor é limpo, com delicada doçura natural proveniente do trigo e uma sensação de profundidade maior que a da linha tradicional. Finalização: Longa, elegante, suave e muito fresca, destacando a precisão do processo de destilação. Harmonizações Sugeridas Entradas e Petiscos Carpaccio de salmão Ovas de peixe (caviar ou ikura) Blinis com creme azedo Pratos Principais Bacalhau confitado Risoto de frutos do mar Culinária japonesa sofisticada (omakase, sashimi premium) Queijos e Sobremesas Queijo brie ou camembert Pavlova de frutas Sorbet de limão siciliano Ficha Técnica Volume: 1000 ml Teor alcoólico: 40% País: Dinamarca Região: Copenhagen Estilo: Vodka premium de trigo Maturação ou método de produção: Destilação contínua em múltiplas colunas, filtragem avançada para pureza e suavidade máxima Destaques comerciais: Linha premium superior da Danzka; garrafa em alumínio exclusiva; vodka intensa, pura e extremamente versátil para degustação ou coquetelaria História e Curiosidade A linha “The Spirit” foi desenvolvida pela Danzka para representar a essência absoluta do estilo nórdico de produção: pureza, precisão e simplicidade elegante. A garrafa em alumínio, além de seu visual moderno, é inspirada no design industrial escandinavo e oferece vantagens funcionais únicas — transporte leve, maior resistência e resfriamento muito mais rápido que garrafas tradicionais. Curiosamente, esse design nasceu como uma solução prática para o clima frio da Dinamarca, onde manter a bebida gelada naturalmente era um ponto-chave para a experiência perfeita.",https://www.casadabebida.com.br/vodka/vodka-al-danzka-the-spirit-1000-ml/,417.03,True,https://www.casadabebida.com.br/img/products/4799/000.webp,1,,0
4798,vodka,Vodka Al Danzka Grapefruit 750ml,Danzka,"VODKA AL DANZKA GRAPEFRUIT 750 ML A Vodka Danzka Grapefruit 750 ml é a fusão perfeita entre a pureza da vodka escandinava e a vivacidade do grapefruit. Reconhecida mundialmente pelo seu design minimalista em alumínio e por sua suavidade excepcional, esta versão saborizada destaca-se por entregar frescor, leveza e um equilíbrio aromático impecável. Ideal para consumidores que apreciam vodkas premium capazes de elevar drinks cítricos a outro nível. Criada na Dinamarca, a Danzka mantém desde 1989 sua essência: unir tradição, tecnologia e estética moderna. Produzida a partir de trigo europeu de alta qualidade e destilada em múltiplas colunas para garantir pureza absoluta, a linha Danzka Flavours nasceu da busca por combinações naturais e sofisticadas. O toque de grapefruit — natural, refrescante e elegante — transforma esta vodka em uma experiência aromática marcante e diferenciada. Com um perfil sensorial vibrante e perfeitamente equilibrado, a Danzka Grapefruit é a escolha certa para quem busca versatilidade. Seja pura, bem gelada, ou como base para coquetéis cítricos, ela entrega frescor, suavidade e personalidade em cada gole. Aromas & Paladar Nariz: Notas intensas de grapefruit fresco, cítrico vibrante, toque floral leve e nuances de trigo macio. Boca: Suave, refrescante e levemente adocicada, com destaque para a acidez equilibrada do grapefruit. A pureza característica da Danzka deixa o paladar limpo e elegante. Finalização: Refrescante, cítrica e persistente, com sensação levemente mineral e final limpo. Harmonizações Sugeridas Entradas e Petiscos Camarões temperados com limão Tartar de salmão com cítricos Tiras de frango crocante com molho leve Pratos Principais Saladas com frutas cítricas Peixes grelhados ou marinados Massas leves com molho branco Queijos e Sobremesas Queijo fresco ou cottage Cheesecake de frutas cítricas Sorbet de grapefruit ou limão Ficha Técnica Volume: 750 ml Teor alcoólico: 40% País: Dinamarca Região: Copenhagen Estilo: Vodka saborizada premium (grapefruit) Maturação ou método de produção: Destilação contínua em múltiplas colunas; aromatização natural com grapefruit Destaques comerciais: Sabor natural e refrescante; garrafa em alumínio que resfria rapidamente; vodka muito suave e versátil para coquetelaria História e Curiosidade A linha Danzka Flavours nasceu da proposta de criar vodkas saborizadas que respeitassem a tradição escandinava de pureza e minimalismo. Para a versão Grapefruit, a marca desenvolveu um processo de infusão natural que preserva a intensidade aromática da fruta sem comprometer a suavidade do destilado. A icônica garrafa de alumínio — símbolo absoluto da Danzka — não apenas chamou atenção mundial pelo design futurista, como também se tornou referência por sua eficiência em manter a bebida gelada por mais tempo, tornando a experiência ainda mais refrescante.",https://www.casadabebida.com.br/vodka/vodka-al-danzka-grapefruit-750ml/,135.05,True,https://www.casadabebida.com.br/img/products/4798/000.webp,1,,0
380,vodka,Whisky Jameson 750 ml,Jameson,,https://www.casadabebida.com.br/whisky/whisky-jameson/,76.9,True,https://www.casadabebida.com.br/img/products/380/000.webp,9,4.77,47
3601,vodka,Whisky Glenlivet Caribbean Reserve Single Malt 750ml,Glenlivet,"Whisky Glenlivet Caribbean Reserve Single Malt 750ml – A Inovação Tropical do Single Malt Escocês O Glenlivet Caribbean Reserve Single Malt 750ml é uma ousada releitura da tradição escocesa, com uma pitada tropical que surpreende até os paladares mais exigentes. Criado pela icônica destilaria The Glenlivet — uma das mais antigas e respeitadas da Escócia, fundada em 1824 — esse rótulo traz o DNA do Speyside com uma inovação: parte de seu líquido é finalizado em barris de rum caribenho, conferindo ao whisky uma doçura vibrante e exótica. Essa combinação entre o frescor frutado característico do Glenlivet e o toque açucarado do rum resulta em um single malt ousado, moderno e versátil. Ideal para quem busca experiências novas no universo do whisky — seja puro, com gelo ou em cocktails. É uma porta de entrada deliciosa e acessível para a linha Glenlivet, com identidade jovem e sabor envolvente. Aromas & Paladar Nariz: Aromas tropicais de banana madura, pêssego, caramelo e maçã-verde. Boca: Corpo macio, com notas doces de frutas vermelhas, cana-de-açúcar, baunilha e toque cítrico. Finalização: Média e levemente adocicada, com final fresco, frutado e envolvente. Harmonizações Sugeridas Entradas e petiscos: Camarão empanado, dadinhos de tapioca, ceviche tropical. Pratos principais: Salmão grelhado com molho cítrico, porco caramelizado, arroz tailandês. Sobremesas: Tarte de frutas, mousse de maracujá, bolo de banana com canela. Ficha Técnica Volume: 750ml Teor alcoólico: 40% País: Escócia Região: Speyside Estilo: Single Malt Scotch Whisky Maturação: Barris de carvalho com finalização parcial em barris de rum caribenho Destaques comerciais: Toque tropical único, excelente para coquetelaria, rótulo inovador da Glenlivet História e Curiosidade A destilaria The Glenlivet é um ícone do Speyside e foi a primeira a operar legalmente após a aprovação da Lei de Licenciamento de Destilarias em 1823. Fundada por George Smith, a Glenlivet criou o estilo que viria a definir os single malts da região: frutados, suaves e elegantes. A linha Caribbean Reserve é uma proposta criativa e contemporânea da marca, pensada para expandir os horizontes de degustação do público e atrair uma nova geração de apreciadores. Os barris de rum utilizados vêm do Caribe, trazendo herança exótica ao refinamento escocês.",https://www.casadabebida.com.br/whisky/whisky-glenlivet-caribbean-reserve-single-malt-750ml/?media_type=image&utm_source=meta&utm_medium=cpc&utm_campaign=Vendas+%7C+P%C3%BAblicos+e+Direcionamentos&utm_content=Pernod+Catalogo&utm_id=120230327466920674_v2_s03_e410_i20260315&utm_term=120230327466920674&fbclid=PAZXh0bgNhZW0BMABhZGlkAass_W6cFCJzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaepbhQJlMU5f_fbce_Nq2cdgZzSu64HoAd6Q1Di_LgMtweXJnnZ8thCW2RK2g_aem_fVfo9k6RtA0-bVt35_ZRmA,249.9,True,https://www.casadabebida.com.br/img/products/3601/000.webp,8,4.57,14
1138,vodka,Whisky Glenlivet Founders Reserve 750 ml,Glenlivet,"Whisky Glenlivet Founder’s Reserve 750ml – A Essência dos Single Malts Escoceses O Whisky Glenlivet Founder’s Reserve é uma homenagem ao legado de George Smith, fundador da destilaria Glenlivet, referência entre os single malts escoceses. Criado na região de Speyside, famosa por seus whiskies suaves e elegantes, este rótulo traduz a tradição e a pureza de uma receita consagrada há mais de dois séculos. Com um perfil leve, frutado e aveludado, o Founder’s Reserve combina notas de frutas cítricas, maçã verde, baunilha e mel, com um toque fresco e delicado de carvalho. É um single malt versátil, perfeito para ser degustado puro, com um splash de água ou como base para coquetéis sofisticados. Aromas & Paladar Nariz: Frutas frescas, pera madura, notas de baunilha e leve toque de mel. Boca: Paladar cremoso e equilibrado, com camadas de maçã, baunilha e frutas cítricas. Finalização: Suave e persistente, com notas de caramelo e especiarias doces. Harmonizações Sugeridas Entradas e petiscos: Canapés de salmão, castanhas e queijos leves. Pratos principais: Peixes grelhados, risotos de cogumelos e frango assado com ervas. Queijos e/ou sobremesas: Queijo brie, camembert, torta de maçã e panna cotta. Ficha Técnica Volume: 750ml Teor alcoólico: 40% País: Escócia Região: Speyside Estilo: Single Malt Scotch Whisky Maturação: Barris de carvalho europeu e americano. Destaques comerciais: Single malt premiado, com sabor leve e versátil para todos os paladares. Curiosidade O Glenlivet foi o primeiro single malt a receber uma licença oficial de destilação em 1824. Desde então, tornou-se sinônimo de qualidade e autenticidade no universo dos whiskies.",https://www.casadabebida.com.br/whisky/glenlivet-founders-reserve-750-ml/,229.9,True,https://www.casadabebida.com.br/img/products/1138/000.webp,8,4.7,83
